id,source,R,occ,method,t_s,omega_rad_s
2,video_2,0,0,windowed,41.132758,3.078141
2,video_2,0,0,windowed,41.141100,3.075327
2,video_2,0,0,windowed,41.149441,3.072498
2,video_2,0,0,windowed,41.157783,3.069847
2,video_2,0,0,windowed,41.166125,3.067242
2,video_2,0,0,windowed,41.174466,3.064689
2,video_2,0,0,windowed,41.182808,3.062419
2,video_2,0,0,windowed,41.191150,3.059730
2,video_2,0,0,windowed,41.199491,3.057079
2,video_2,0,0,windowed,41.207833,3.054793
2,video_2,0,0,windowed,41.216175,3.052639
2,video_2,0,0,windowed,41.224516,3.050605
2,video_2,0,0,windowed,41.232858,3.048704
2,video_2,0,0,windowed,41.241200,3.046795
2,video_2,0,0,windowed,41.249541,3.044792
2,video_2,0,0,windowed,41.257883,3.042750
2,video_2,0,0,windowed,41.266225,3.040418
2,video_2,0,0,windowed,41.274566,3.037821
2,video_2,0,0,windowed,41.282908,3.035090
2,video_2,0,0,windowed,41.291250,3.031750
2,video_2,0,0,windowed,41.299591,3.028492
2,video_2,0,0,windowed,41.307933,3.024951
2,video_2,0,0,windowed,41.316275,3.020987
2,video_2,0,0,windowed,41.324616,3.016600
2,video_2,0,0,windowed,41.332958,3.011856
2,video_2,0,0,windowed,41.341300,3.006804
2,video_2,0,0,windowed,41.349641,3.001527
2,video_2,0,0,windowed,41.357983,2.996144
2,video_2,0,0,windowed,41.366325,2.990560
2,video_2,0,0,windowed,41.374666,2.985129
2,video_2,0,0,windowed,41.383008,2.979122
2,video_2,0,0,windowed,41.391350,2.972640
2,video_2,0,0,windowed,41.399691,2.966274
2,video_2,0,0,windowed,41.408033,2.960035
2,video_2,0,0,windowed,41.416375,2.954004
2,video_2,0,0,windowed,41.424716,2.948152
2,video_2,0,0,windowed,41.433058,2.942618
2,video_2,0,0,windowed,41.441400,2.937291
2,video_2,0,0,windowed,41.449741,2.932201
2,video_2,0,0,windowed,41.458083,2.927227
2,video_2,0,0,windowed,41.466425,2.922391
2,video_2,0,0,windowed,41.474766,2.917691
2,video_2,0,0,windowed,41.483108,2.912635
2,video_2,0,0,windowed,41.491450,2.907782
2,video_2,0,0,windowed,41.499791,2.902891
2,video_2,0,0,windowed,41.508133,2.897756
2,video_2,0,0,windowed,41.516475,2.892162
2,video_2,0,0,windowed,41.524816,2.885909
2,video_2,0,0,windowed,41.533158,2.878911
2,video_2,0,0,windowed,41.541500,2.871243
2,video_2,0,0,windowed,41.549841,2.862987
2,video_2,0,0,windowed,41.558183,2.854086
2,video_2,0,0,windowed,41.566525,2.844742
2,video_2,0,0,windowed,41.574866,2.834991
2,video_2,0,0,windowed,41.583208,2.824881
2,video_2,0,0,windowed,41.591550,2.814848
2,video_2,0,0,windowed,41.599891,2.805156
2,video_2,0,0,windowed,41.608233,2.796142
2,video_2,0,0,windowed,41.616575,2.788060
2,video_2,0,0,windowed,41.624916,2.781018
2,video_2,0,0,windowed,41.633258,2.775366
2,video_2,0,0,windowed,41.641600,2.771330
2,video_2,0,0,windowed,41.649941,2.769060
2,video_2,0,0,windowed,41.658283,2.768580
2,video_2,0,0,windowed,41.666625,2.770086
2,video_2,0,0,windowed,41.674966,2.773420
2,video_2,0,0,windowed,41.683308,2.778228
2,video_2,0,0,windowed,41.691650,2.784799
2,video_2,0,0,windowed,41.699991,2.792921
2,video_2,0,0,windowed,41.708333,2.802251
2,video_2,0,0,windowed,41.716675,2.812455
2,video_2,0,0,windowed,41.725016,2.823186
2,video_2,0,0,windowed,41.733358,2.834390
2,video_2,0,0,windowed,41.741700,2.845588
2,video_2,0,0,windowed,41.750041,2.856325
2,video_2,0,0,windowed,41.758383,2.866144
2,video_2,0,0,windowed,41.766725,2.874996
2,video_2,0,0,windowed,41.775066,2.882648
2,video_2,0,0,windowed,41.783408,2.889021
2,video_2,0,0,windowed,41.791750,2.894214
2,video_2,0,0,windowed,41.800091,2.897892
2,video_2,0,0,windowed,41.808433,2.900209
2,video_2,0,0,windowed,41.816775,2.900905
2,video_2,0,0,windowed,41.825116,2.900188
2,video_2,0,0,windowed,41.833458,2.898175
2,video_2,0,0,windowed,41.841800,2.895177
2,video_2,0,0,windowed,41.850141,2.891074
2,video_2,0,0,windowed,41.858483,2.886410
2,video_2,0,0,windowed,41.866825,2.881320
2,video_2,0,0,windowed,41.875166,2.875718
2,video_2,0,0,windowed,41.883508,2.869878
2,video_2,0,0,windowed,41.891850,2.864090
2,video_2,0,0,windowed,41.900191,2.858087
2,video_2,0,0,windowed,41.908533,2.852128
2,video_2,0,0,windowed,41.916875,2.846287
2,video_2,0,0,windowed,41.925216,2.841016
2,video_2,0,0,windowed,41.933558,2.836143
2,video_2,0,0,windowed,41.941900,2.831439
2,video_2,0,0,windowed,41.950241,2.826551
2,video_2,0,0,windowed,41.958583,2.821867
2,video_2,0,0,windowed,41.966925,2.817215
2,video_2,0,0,windowed,41.975266,2.812696
2,video_2,0,0,windowed,41.983608,2.808321
2,video_2,0,0,windowed,41.991950,2.803820
2,video_2,0,0,windowed,42.000291,2.798922
2,video_2,0,0,windowed,42.008633,2.794052
2,video_2,0,0,windowed,42.016975,2.788941
2,video_2,0,0,windowed,42.025316,2.783460
2,video_2,0,0,windowed,42.033658,2.777627
2,video_2,0,0,windowed,42.042000,2.771603
2,video_2,0,0,windowed,42.050341,2.765608
2,video_2,0,0,windowed,42.058683,2.759631
2,video_2,0,0,windowed,42.067025,2.754065
2,video_2,0,0,windowed,42.075366,2.748696
2,video_2,0,0,windowed,42.083708,2.743664
2,video_2,0,0,windowed,42.092050,2.738843
2,video_2,0,0,windowed,42.100391,2.734428
2,video_2,0,0,windowed,42.108733,2.730676
2,video_2,0,0,windowed,42.117075,2.727653
2,video_2,0,0,windowed,42.125416,2.725380
2,video_2,0,0,windowed,42.133758,2.723839
2,video_2,0,0,windowed,42.142100,2.722931
2,video_2,0,0,windowed,42.150441,2.722553
2,video_2,0,0,windowed,42.158783,2.722592
2,video_2,0,0,windowed,42.167125,2.723306
2,video_2,0,0,windowed,42.175466,2.724223
2,video_2,0,0,windowed,42.183808,2.725345
2,video_2,0,0,windowed,42.192150,2.726438
2,video_2,0,0,windowed,42.200491,2.727847
2,video_2,0,0,windowed,42.208833,2.729334
2,video_2,0,0,windowed,42.217175,2.730536
2,video_2,0,0,windowed,42.225516,2.731287
2,video_2,0,0,windowed,42.233858,2.731986
2,video_2,0,0,windowed,42.242200,2.732357
2,video_2,0,0,windowed,42.250541,2.732413
2,video_2,0,0,windowed,42.258883,2.732412
2,video_2,0,0,windowed,42.267225,2.732278
2,video_2,0,0,windowed,42.275566,2.731912
2,video_2,0,0,windowed,42.283908,2.731647
2,video_2,0,0,windowed,42.292250,2.731284
2,video_2,0,0,windowed,42.300591,2.731043
2,video_2,0,0,windowed,42.308933,2.730809
2,video_2,0,0,windowed,42.317275,2.730652
2,video_2,0,0,windowed,42.325616,2.730916
2,video_2,0,0,windowed,42.333958,2.731622
2,video_2,0,0,windowed,42.342300,2.732448
2,video_2,0,0,windowed,42.350641,2.733326
2,video_2,0,0,windowed,42.358983,2.734349
2,video_2,0,0,windowed,42.367325,2.735309
2,video_2,0,0,windowed,42.375666,2.736134
2,video_2,0,0,windowed,42.384008,2.736937
2,video_2,0,0,windowed,42.392350,2.737685
2,video_2,0,0,windowed,42.400691,2.738641
2,video_2,0,0,windowed,42.409033,2.739570
2,video_2,0,0,windowed,42.417375,2.740367
2,video_2,0,0,windowed,42.425716,2.741107
2,video_2,0,0,windowed,42.434058,2.741597
2,video_2,0,0,windowed,42.442400,2.741964
2,video_2,0,0,windowed,42.450741,2.742148
2,video_2,0,0,windowed,42.459083,2.742342
2,video_2,0,0,windowed,42.467425,2.742420
2,video_2,0,0,windowed,42.475766,2.742434
2,video_2,0,0,windowed,42.484108,2.742263
2,video_2,0,0,windowed,42.492450,2.741795
2,video_2,0,0,windowed,42.500791,2.740442
2,video_2,0,0,windowed,42.509133,2.738290
2,video_2,0,0,windowed,42.517475,2.735302
2,video_2,0,0,windowed,42.525816,2.731537
2,video_2,0,0,windowed,42.534158,2.726922
2,video_2,0,0,windowed,42.542500,2.721418
2,video_2,0,0,windowed,42.550841,2.715014
2,video_2,0,0,windowed,42.559183,2.707731
2,video_2,0,0,windowed,42.567525,2.699444
2,video_2,0,0,windowed,42.575866,2.690209
2,video_2,0,0,windowed,42.584208,2.680244
2,video_2,0,0,windowed,42.592550,2.670167
2,video_2,0,0,windowed,42.600891,2.660087
2,video_2,0,0,windowed,42.609233,2.650174
2,video_2,0,0,windowed,42.617575,2.640653
2,video_2,0,0,windowed,42.625916,2.631765
2,video_2,0,0,windowed,42.634258,2.623713
2,video_2,0,0,windowed,42.642600,2.616814
2,video_2,0,0,windowed,42.650941,2.611396
2,video_2,0,0,windowed,42.659283,2.607709
2,video_2,0,0,windowed,42.667625,2.606154
2,video_2,0,0,windowed,42.675966,2.607033
2,video_2,0,0,windowed,42.684308,2.610545
2,video_2,0,0,windowed,42.692650,2.616259
2,video_2,0,0,windowed,42.700991,2.623775
2,video_2,0,0,windowed,42.709333,2.632785
2,video_2,0,0,windowed,42.717675,2.643293
2,video_2,0,0,windowed,42.726016,2.654924
2,video_2,0,0,windowed,42.734358,2.667425
2,video_2,0,0,windowed,42.742700,2.680483
2,video_2,0,0,windowed,42.751041,2.693668
2,video_2,0,0,windowed,42.759383,2.706529
2,video_2,0,0,windowed,42.767725,2.718607
2,video_2,0,0,windowed,42.776066,2.729284
2,video_2,0,0,windowed,42.784408,2.738638
2,video_2,0,0,windowed,42.792750,2.746364
2,video_2,0,0,windowed,42.801091,2.752249
2,video_2,0,0,windowed,42.809433,2.756270
2,video_2,0,0,windowed,42.817775,2.758421
2,video_2,0,0,windowed,42.826116,2.758742
2,video_2,0,0,windowed,42.834458,2.757297
2,video_2,0,0,windowed,42.842800,2.754318
2,video_2,0,0,windowed,42.851141,2.750058
2,video_2,0,0,windowed,42.859483,2.745066
2,video_2,0,0,windowed,42.867825,2.739421
2,video_2,0,0,windowed,42.876166,2.733592
2,video_2,0,0,windowed,42.884508,2.727893
2,video_2,0,0,windowed,42.892850,2.721940
2,video_2,0,0,windowed,42.901191,2.715544
2,video_2,0,0,windowed,42.909533,2.709102
2,video_2,0,0,windowed,42.917875,2.702910
2,video_2,0,0,windowed,42.926216,2.697190
2,video_2,0,0,windowed,42.934558,2.691927
2,video_2,0,0,windowed,42.942900,2.687111
2,video_2,0,0,windowed,42.951241,2.682719
2,video_2,0,0,windowed,42.959583,2.678654
2,video_2,0,0,windowed,42.967925,2.674519
2,video_2,0,0,windowed,42.976266,2.670662
2,video_2,0,0,windowed,42.984608,2.666816
2,video_2,0,0,windowed,42.992950,2.662998
2,video_2,0,0,windowed,43.001291,2.659353
2,video_2,0,0,windowed,43.009633,2.656221
2,video_2,0,0,windowed,43.017975,2.653534
2,video_2,0,0,windowed,43.026316,2.651286
2,video_2,0,0,windowed,43.034658,2.649475
2,video_2,0,0,windowed,43.043000,2.648186
2,video_2,0,0,windowed,43.051341,2.647537
2,video_2,0,0,windowed,43.059683,2.647289
2,video_2,0,0,windowed,43.068025,2.647539
2,video_2,0,0,windowed,43.076366,2.648450
2,video_2,0,0,windowed,43.084708,2.649739
2,video_2,0,0,windowed,43.093050,2.651048
2,video_2,0,0,windowed,43.101391,2.652159
2,video_2,0,0,windowed,43.109733,2.653397
2,video_2,0,0,windowed,43.118075,2.654649
2,video_2,0,0,windowed,43.126416,2.655988
2,video_2,0,0,windowed,43.134758,2.657174
2,video_2,0,0,windowed,43.143100,2.658037
2,video_2,0,0,windowed,43.151441,2.658626
2,video_2,0,0,windowed,43.159783,2.658798
2,video_2,0,0,windowed,43.168125,2.658720
2,video_2,0,0,windowed,43.176466,2.658188
2,video_2,0,0,windowed,43.184808,2.657059
2,video_2,0,0,windowed,43.193150,2.655654
2,video_2,0,0,windowed,43.201491,2.654056
2,video_2,0,0,windowed,43.209833,2.652377
2,video_2,0,0,windowed,43.218175,2.650690
2,video_2,0,0,windowed,43.226516,2.648989
2,video_2,0,0,windowed,43.234858,2.647301
2,video_2,0,0,windowed,43.243200,2.645661
2,video_2,0,0,windowed,43.251541,2.644115
2,video_2,0,0,windowed,43.259883,2.642484
2,video_2,0,0,windowed,43.268225,2.641094
2,video_2,0,0,windowed,43.276566,2.639953
2,video_2,0,0,windowed,43.284908,2.639195
2,video_2,0,0,windowed,43.293250,2.638621
2,video_2,0,0,windowed,43.301591,2.637993
2,video_2,0,0,windowed,43.309933,2.637453
2,video_2,0,0,windowed,43.318275,2.637054
2,video_2,0,0,windowed,43.326616,2.636548
2,video_2,0,0,windowed,43.334958,2.635882
2,video_2,0,0,windowed,43.343300,2.634958
2,video_2,0,0,windowed,43.351641,2.633791
2,video_2,0,0,windowed,43.359983,2.632365
2,video_2,0,0,windowed,43.368325,2.630697
2,video_2,0,0,windowed,43.376666,2.628507
2,video_2,0,0,windowed,43.385008,2.626051
2,video_2,0,0,windowed,43.393350,2.623089
2,video_2,0,0,windowed,43.401691,2.619786
2,video_2,0,0,windowed,43.410033,2.616265
2,video_2,0,0,windowed,43.418375,2.612679
2,video_2,0,0,windowed,43.426716,2.609083
2,video_2,0,0,windowed,43.435058,2.605383
2,video_2,0,0,windowed,43.443400,2.601546
2,video_2,0,0,windowed,43.451741,2.597640
2,video_2,0,0,windowed,43.460083,2.593899
2,video_2,0,0,windowed,43.468425,2.590428
2,video_2,0,0,windowed,43.476766,2.587336
2,video_2,0,0,windowed,43.485108,2.584965
2,video_2,0,0,windowed,43.493450,2.582708
2,video_2,0,0,windowed,43.501791,2.580781
2,video_2,0,0,windowed,43.510133,2.579158
2,video_2,0,0,windowed,43.518475,2.577763
2,video_2,0,0,windowed,43.526816,2.576325
2,video_2,0,0,windowed,43.535158,2.574861
2,video_2,0,0,windowed,43.543500,2.573336
2,video_2,0,0,windowed,43.551841,2.571908
2,video_2,0,0,windowed,43.560183,2.570492
2,video_2,0,0,windowed,43.568525,2.568918
2,video_2,0,0,windowed,43.576866,2.567244
2,video_2,0,0,windowed,43.585208,2.565282
2,video_2,0,0,windowed,43.593550,2.562392
2,video_2,0,0,windowed,43.601891,2.558947
2,video_2,0,0,windowed,43.610233,2.555034
2,video_2,0,0,windowed,43.618575,2.550759
2,video_2,0,0,windowed,43.626916,2.546147
2,video_2,0,0,windowed,43.635258,2.541008
2,video_2,0,0,windowed,43.643600,2.535374
2,video_2,0,0,windowed,43.651941,2.529527
2,video_2,0,0,windowed,43.660283,2.523464
2,video_2,0,0,windowed,43.668625,2.517238
2,video_2,0,0,windowed,43.676966,2.511008
2,video_2,0,0,windowed,43.685308,2.504706
2,video_2,0,0,windowed,43.693650,2.498404
2,video_2,0,0,windowed,43.701991,2.492499
2,video_2,0,0,windowed,43.710333,2.487059
2,video_2,0,0,windowed,43.718675,2.481833
2,video_2,0,0,windowed,43.727016,2.476995
2,video_2,0,0,windowed,43.735358,2.472432
2,video_2,0,0,windowed,43.743700,2.468601
2,video_2,0,0,windowed,43.752041,2.465475
2,video_2,0,0,windowed,43.760383,2.462956
2,video_2,0,0,windowed,43.768725,2.461112
2,video_2,0,0,windowed,43.777066,2.459785
2,video_2,0,0,windowed,43.785408,2.458305
2,video_2,0,0,windowed,43.793750,2.456661
2,video_2,0,0,windowed,43.802091,2.454964
2,video_2,0,0,windowed,43.810433,2.453312
2,video_2,0,0,windowed,43.818775,2.451578
2,video_2,0,0,windowed,43.827116,2.449695
2,video_2,0,0,windowed,43.835458,2.447271
2,video_2,0,0,windowed,43.843800,2.444583
2,video_2,0,0,windowed,43.852141,2.441346
2,video_2,0,0,windowed,43.860483,2.437467
2,video_2,0,0,windowed,43.868825,2.432515
2,video_2,0,0,windowed,43.877166,2.426590
2,video_2,0,0,windowed,43.885508,2.419659
2,video_2,0,0,windowed,43.893850,2.412167
2,video_2,0,0,windowed,43.902191,2.404214
2,video_2,0,0,windowed,43.910533,2.395669
2,video_2,0,0,windowed,43.918875,2.386467
2,video_2,0,0,windowed,43.927216,2.376816
2,video_2,0,0,windowed,43.935558,2.366966
2,video_2,0,0,windowed,43.943900,2.357354
2,video_2,0,0,windowed,43.952241,2.348023
2,video_2,0,0,windowed,43.960583,2.339358
2,video_2,0,0,windowed,43.968925,2.331584
2,video_2,0,0,windowed,43.977266,2.324966
2,video_2,0,0,windowed,43.985608,2.319392
2,video_2,0,0,windowed,43.993950,2.315122
2,video_2,0,0,windowed,44.002291,2.312440
2,video_2,0,0,windowed,44.010633,2.311100
2,video_2,0,0,windowed,44.018975,2.311296
2,video_2,0,0,windowed,44.027316,2.312961
2,video_2,0,0,windowed,44.035658,2.316070
2,video_2,0,0,windowed,44.044000,2.320721
2,video_2,0,0,windowed,44.052341,2.326516
2,video_2,0,0,windowed,44.060683,2.333150
2,video_2,0,0,windowed,44.069025,2.340395
2,video_2,0,0,windowed,44.077366,2.347974
2,video_2,0,0,windowed,44.085708,2.355800
2,video_2,0,0,windowed,44.094050,2.363838
2,video_2,0,0,windowed,44.102391,2.371720
2,video_2,0,0,windowed,44.110733,2.379044
2,video_2,0,0,windowed,44.119075,2.385979
2,video_2,0,0,windowed,44.127416,2.392313
2,video_2,0,0,windowed,44.135758,2.397924
2,video_2,0,0,windowed,44.144100,2.402793
2,video_2,0,0,windowed,44.152441,2.406519
2,video_2,0,0,windowed,44.160783,2.409512
2,video_2,0,0,windowed,44.169125,2.411472
2,video_2,0,0,windowed,44.177466,2.412576
2,video_2,0,0,windowed,44.185808,2.412895
2,video_2,0,0,windowed,44.194150,2.412451
2,video_2,0,0,windowed,44.202491,2.411105
2,video_2,0,0,windowed,44.210833,2.409045
2,video_2,0,0,windowed,44.219175,2.406168
2,video_2,0,0,windowed,44.227516,2.402645
2,video_2,0,0,windowed,44.235858,2.398715
2,video_2,0,0,windowed,44.244200,2.394499
2,video_2,0,0,windowed,44.252541,2.389854
2,video_2,0,0,windowed,44.260883,2.385233
2,video_2,0,0,windowed,44.269225,2.380412
2,video_2,0,0,windowed,44.277566,2.375649
2,video_2,0,0,windowed,44.285908,2.370928
2,video_2,0,0,windowed,44.294250,2.366370
2,video_2,0,0,windowed,44.302591,2.362036
2,video_2,0,0,windowed,44.310933,2.357995
2,video_2,0,0,windowed,44.319275,2.354474
2,video_2,0,0,windowed,44.327616,2.351466
2,video_2,0,0,windowed,44.335958,2.349022
2,video_2,0,0,windowed,44.344300,2.346737
2,video_2,0,0,windowed,44.352641,2.344805
2,video_2,0,0,windowed,44.360983,2.343007
2,video_2,0,0,windowed,44.369325,2.341154
2,video_2,0,0,windowed,44.377666,2.339515
2,video_2,0,0,windowed,44.386008,2.337988
2,video_2,0,0,windowed,44.394350,2.336530
2,video_2,0,0,windowed,44.402691,2.334988
2,video_2,0,0,windowed,44.411033,2.332993
2,video_2,0,0,windowed,44.419375,2.331016
2,video_2,0,0,windowed,44.427716,2.328744
2,video_2,0,0,windowed,44.436058,2.326540
2,video_2,0,0,windowed,44.444400,2.323900
2,video_2,0,0,windowed,44.452741,2.321041
2,video_2,0,0,windowed,44.461083,2.317782
2,video_2,0,0,windowed,44.469425,2.314200
2,video_2,0,0,windowed,44.477766,2.310539
2,video_2,0,0,windowed,44.486108,2.306290
2,video_2,0,0,windowed,44.494450,2.301772
2,video_2,0,0,windowed,44.502791,2.296675
2,video_2,0,0,windowed,44.511133,2.291230
2,video_2,0,0,windowed,44.519475,2.285768
2,video_2,0,0,windowed,44.527816,2.280178
2,video_2,0,0,windowed,44.536158,2.274621
2,video_2,0,0,windowed,44.544500,2.269068
2,video_2,0,0,windowed,44.552841,2.263813
2,video_2,0,0,windowed,44.561183,2.258908
2,video_2,0,0,windowed,44.569525,2.254463
2,video_2,0,0,windowed,44.577866,2.250690
2,video_2,0,0,windowed,44.586208,2.247397
2,video_2,0,0,windowed,44.594550,2.244920
2,video_2,0,0,windowed,44.602891,2.243028
2,video_2,0,0,windowed,44.611233,2.242233
2,video_2,0,0,windowed,44.619575,2.242333
2,video_2,0,0,windowed,44.627916,2.243311
2,video_2,0,0,windowed,44.636258,2.244837
2,video_2,0,0,windowed,44.644600,2.246668
2,video_2,0,0,windowed,44.652941,2.248750
2,video_2,0,0,windowed,44.661283,2.251006
2,video_2,0,0,windowed,44.669625,2.253578
2,video_2,0,0,windowed,44.677966,2.255995
2,video_2,0,0,windowed,44.686308,2.258358
2,video_2,0,0,windowed,44.694650,2.260475
2,video_2,0,0,windowed,44.702991,2.262254
2,video_2,0,0,windowed,44.711333,2.263654
2,video_2,0,0,windowed,44.719675,2.264606
2,video_2,0,0,windowed,44.728016,2.264965
2,video_2,0,0,windowed,44.736358,2.264981
2,video_2,0,0,windowed,44.744700,2.264648
2,video_2,0,0,windowed,44.753041,2.264289
2,video_2,0,0,windowed,44.761383,2.263662
2,video_2,0,0,windowed,44.769725,2.262753
2,video_2,0,0,windowed,44.778066,2.261563
2,video_2,0,0,windowed,44.786408,2.260659
2,video_2,0,0,windowed,44.794750,2.259981
2,video_2,0,0,windowed,44.803091,2.259562
2,video_2,0,0,windowed,44.811433,2.259200
2,video_2,0,0,windowed,44.819775,2.259197
2,video_2,0,0,windowed,44.828116,2.259252
2,video_2,0,0,windowed,44.836458,2.259689
2,video_2,0,0,windowed,44.844800,2.260174
2,video_2,0,0,windowed,44.853141,2.260748
2,video_2,0,0,windowed,44.861483,2.261093
2,video_2,0,0,windowed,44.869825,2.261468
2,video_2,0,0,windowed,44.878166,2.261933
2,video_2,0,0,windowed,44.886508,2.262480
2,video_2,0,0,windowed,44.894850,2.262977
2,video_2,0,0,windowed,44.903191,2.263262
2,video_2,0,0,windowed,44.911533,2.263406
2,video_2,0,0,windowed,44.919875,2.263461
2,video_2,0,0,windowed,44.928216,2.263362
2,video_2,0,0,windowed,44.936558,2.263337
2,video_2,0,0,windowed,44.944900,2.263116
2,video_2,0,0,windowed,44.953241,2.263002
2,video_2,0,0,windowed,44.961583,2.262699
2,video_2,0,0,windowed,44.969925,2.262665
2,video_2,0,0,windowed,44.978266,2.262829
2,video_2,0,0,windowed,44.986608,2.263334
2,video_2,0,0,windowed,44.994950,2.264072
2,video_2,0,0,windowed,45.003291,2.264635
2,video_2,0,0,windowed,45.011633,2.265381
2,video_2,0,0,windowed,45.019975,2.266076
2,video_2,0,0,windowed,45.028316,2.266935
2,video_2,0,0,windowed,45.036658,2.267621
2,video_2,0,0,windowed,45.045000,2.267844
2,video_2,0,0,windowed,45.053341,2.267492
2,video_2,0,0,windowed,45.061683,2.266387
2,video_2,0,0,windowed,45.070025,2.264707
2,video_2,0,0,windowed,45.078366,2.262079
2,video_2,0,0,windowed,45.086708,2.258651
2,video_2,0,0,windowed,45.095050,2.254304
2,video_2,0,0,windowed,45.103391,2.248845
2,video_2,0,0,windowed,45.111733,2.242570
2,video_2,0,0,windowed,45.120075,2.235201
2,video_2,0,0,windowed,45.128416,2.227067
2,video_2,0,0,windowed,45.136758,2.218047
2,video_2,0,0,windowed,45.145100,2.208734
2,video_2,0,0,windowed,45.153441,2.199265
2,video_2,0,0,windowed,45.161783,2.190119
2,video_2,0,0,windowed,45.170125,2.181242
2,video_2,0,0,windowed,45.178466,2.172840
2,video_2,0,0,windowed,45.186808,2.165345
2,video_2,0,0,windowed,45.195150,2.158796
2,video_2,0,0,windowed,45.203491,2.153224
2,video_2,0,0,windowed,45.211833,2.148717
2,video_2,0,0,windowed,45.220175,2.145447
2,video_2,0,0,windowed,45.228516,2.143452
2,video_2,0,0,windowed,45.236858,2.142781
2,video_2,0,0,windowed,45.245200,2.143440
2,video_2,0,0,windowed,45.253541,2.145269
2,video_2,0,0,windowed,45.261883,2.148393
2,video_2,0,0,windowed,45.270225,2.152677
2,video_2,0,0,windowed,45.278566,2.158407
2,video_2,0,0,windowed,45.286908,2.165802
2,video_2,0,0,windowed,45.295250,2.174286
2,video_2,0,0,windowed,45.303591,2.183508
2,video_2,0,0,windowed,45.311933,2.193227
2,video_2,0,0,windowed,45.320275,2.203404
2,video_2,0,0,windowed,45.328616,2.213650
2,video_2,0,0,windowed,45.336958,2.223984
2,video_2,0,0,windowed,45.345300,2.234029
2,video_2,0,0,windowed,45.353641,2.243823
2,video_2,0,0,windowed,45.361983,2.252946
2,video_2,0,0,windowed,45.370325,2.261277
2,video_2,0,0,windowed,45.378666,2.268483
2,video_2,0,0,windowed,45.387008,2.274358
2,video_2,0,0,windowed,45.395350,2.278453
2,video_2,0,0,windowed,45.403691,2.280741
2,video_2,0,0,windowed,45.412033,2.281409
2,video_2,0,0,windowed,45.420375,2.280616
2,video_2,0,0,windowed,45.428716,2.278529
2,video_2,0,0,windowed,45.437058,2.275167
2,video_2,0,0,windowed,45.445400,2.270702
2,video_2,0,0,windowed,45.453741,2.265362
2,video_2,0,0,windowed,45.462083,2.259423
2,video_2,0,0,windowed,45.470425,2.253243
2,video_2,0,0,windowed,45.478766,2.247198
2,video_2,0,0,windowed,45.487108,2.241407
2,video_2,0,0,windowed,45.495450,2.235888
2,video_2,0,0,windowed,45.503791,2.230675
2,video_2,0,0,windowed,45.512133,2.226110
2,video_2,0,0,windowed,45.520475,2.222058
2,video_2,0,0,windowed,45.528816,2.218558
2,video_2,0,0,windowed,45.537158,2.215485
2,video_2,0,0,windowed,45.545500,2.213061
2,video_2,0,0,windowed,45.553841,2.210917
2,video_2,0,0,windowed,45.562183,2.209366
2,video_2,0,0,windowed,45.570525,2.208025
2,video_2,0,0,windowed,45.578866,2.206541
2,video_2,0,0,windowed,45.587208,2.204690
2,video_2,0,0,windowed,45.595550,2.202316
2,video_2,0,0,windowed,45.603891,2.199534
2,video_2,0,0,windowed,45.612233,2.196469
2,video_2,0,0,windowed,45.620575,2.193165
2,video_2,0,0,windowed,45.628916,2.189753
2,video_2,0,0,windowed,45.637258,2.186361
2,video_2,0,0,windowed,45.645600,2.183112
2,video_2,0,0,windowed,45.653941,2.180140
2,video_2,0,0,windowed,45.662283,2.177606
2,video_2,0,0,windowed,45.670625,2.175289
2,video_2,0,0,windowed,45.678966,2.173282
2,video_2,0,0,windowed,45.687308,2.171910
2,video_2,0,0,windowed,45.695650,2.171075
2,video_2,0,0,windowed,45.703991,2.170822
2,video_2,0,0,windowed,45.712333,2.171133
2,video_2,0,0,windowed,45.720675,2.171935
2,video_2,0,0,windowed,45.729016,2.173124
2,video_2,0,0,windowed,45.737358,2.174676
2,video_2,0,0,windowed,45.745700,2.176176
2,video_2,0,0,windowed,45.754041,2.177840
2,video_2,0,0,windowed,45.762383,2.179414
2,video_2,0,0,windowed,45.770725,2.180706
2,video_2,0,0,windowed,45.779066,2.181621
2,video_2,0,0,windowed,45.787408,2.181899
2,video_2,0,0,windowed,45.795750,2.181602
2,video_2,0,0,windowed,45.804091,2.180250
2,video_2,0,0,windowed,45.812433,2.178003
2,video_2,0,0,windowed,45.820775,2.174779
2,video_2,0,0,windowed,45.829116,2.170672
2,video_2,0,0,windowed,45.837458,2.165584
2,video_2,0,0,windowed,45.845800,2.159685
2,video_2,0,0,windowed,45.854141,2.153190
2,video_2,0,0,windowed,45.862483,2.145844
2,video_2,0,0,windowed,45.870825,2.137939
2,video_2,0,0,windowed,45.879166,2.129879
2,video_2,0,0,windowed,45.887508,2.121685
2,video_2,0,0,windowed,45.895850,2.113526
2,video_2,0,0,windowed,45.904191,2.105648
2,video_2,0,0,windowed,45.912533,2.098792
2,video_2,0,0,windowed,45.920875,2.093203
2,video_2,0,0,windowed,45.929216,2.089337
2,video_2,0,0,windowed,45.937558,2.087398
2,video_2,0,0,windowed,45.945900,2.087827
2,video_2,0,0,windowed,45.954241,2.090618
2,video_2,0,0,windowed,45.962583,2.095932
2,video_2,0,0,windowed,45.970925,2.103832
2,video_2,0,0,windowed,45.979266,2.114089
